"IQ","expert","educ","wage"
94.7043777699434,5.00215683365241,18.5714895406272,-15485.380525026
105.472831278694,28.0014402628876,13.0653764188755,1713.09761992314
92.9630296550238,8.4679316659458,14.5897752691526,3497.64902569019
102.7585541873,9.2697960161604,19.3530062858481,-42384.4221529119
105.668451475201,8.61681779846549,13.3868656402919,-404.804603259132
98.2637141890638,8.71217225678265,16.4614952665288,-1913.09697862582
88.8283750090646,27.6439412380569,10.5084315538406,1097.11512251814
91.4690625022876,15.9615067346022,12.2055621505715,2420.71202523476
89.5941794036555,7.37341035157442,19.5909988323692,-29562.5251910967
99.0096497515392,25.049748562742,15.6719015862327,641.942727385709
96.7231838486343,0.905981403775513,12.2601760476828,1391.70750692959
102.555802862171,5.69040636532009,10.943401593715,753.746645152893
99.9455223514741,19.0419209492393,16.9629935952835,-14429.4676709469
93.6923943335923,21.8143501225859,18.5885660015047,-5355.17656557784
107.73304577112,11.2695934460498,18.8201342916582,-7541.59262826208
99.5067243189648,21.3745803642087,10.9738866905682,1807.87261003424
101.011661085567,21.9539997540414,11.7759270975366,587.655987622557
99.4109642388777,18.3280074270442,10.3424071948975,2089.02909113143
93.583707981234,19.0811099926941,18.3841256927699,-10093.9398870793
100.166120205895,28.6187324300408,16.5982005272526,6370.22394151449
97.2424968340311,3.39950885390863,14.239744969178,1904.74969870616
103.861063417278,18.2338989875279,11.9975382655393,1236.14931431338
106.734725856623,2.58265797514468,11.9556432927493,2599.13551410991
99.7360029923876,15.7535424269736,10.6043761104811,2240.8799102693
94.1885763046022,9.52587738633156,13.6436461659614,-1196.7836986104
96.2332773089831,10.4673866392113,17.7945575073827,8707.55432925983
100.629416005372,2.10189274745062,14.2409691696521,3794.38823400956
99.5700789954301,9.88072101725265,14.3885030255187,-2846.0630024699
90.3999509281748,13.1342799961567,18.2313848095946,-4943.42381084091
100.194599980846,21.2088587041944,17.7755191796459,13966.8913708289
96.7162853731946,28.5836728010327,14.9599702286068,6864.74234697302
101.653436426336,24.7101482120343,17.0739583654795,-364.228168669622
94.4180078807195,29.4790887529962,17.052119032247,-5133.97436304677
93.6965856059061,13.9534032647498,16.3870655803476,7208.93888975362
102.526998350312,15.2002431848086,11.6453240609262,2685.63003425438
98.8933692341656,27.5638863863423,11.5615202724002,2216.80514832239
100.224336327435,5.18233486684039,15.9122693517711,1694.11656936289
98.1483447713512,1.96877035545185,16.416755979415,1553.16142610786
106.918288005301,2.16237313114107,19.4862154766452,-34061.7396826525
97.5750620171884,3.08598204050213,15.149802574655,-624.85800834494
